"price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
3244.669922,3258.139893,3235.530029,3257.850098,3458250000,3257.850098,2020-01-02,"^GSPC",NA,NA
3226.360107,3246.149902,3222.340088,3234.850098,3461290000,3234.850098,2020-01-03,"^GSPC",-0.00705987056130042,-0.00705987056130042
3217.550049,3246.840088,3214.639893,3246.280029,3674070000,3246.280029,2020-01-06,"^GSPC",0.00353337269231324,0.00353337269231324
3241.860107,3244.909912,3232.429932,3237.179932,3420380000,3237.179932,2020-01-07,"^GSPC",-0.00280323845099806,-0.00280323845099806
3238.590088,3267.070068,3236.669922,3253.050049,3720890000,3253.050049,2020-01-08,"^GSPC",0.00490245131051315,0.00490245131051315
3266.030029,3275.580078,3263.669922,3274.699951,3638390000,3274.699951,2020-01-09,"^GSPC",0.00665526249946735,0.00665526249946735
3281.810059,3282.98999,3260.860107,3265.350098,3212970000,3265.350098,2020-01-10,"^GSPC",-0.00285517853235528,-0.00285517853235528
3271.129883,3288.129883,3268.429932,3288.129883,3456380000,3288.129883,2020-01-13,"^GSPC",0.0069762152039845,0.0069762152039845
3285.350098,3294.25,3277.189941,3283.149902,3665130000,3283.149902,2020-01-14,"^GSPC",-0.00151453293428194,-0.00151453293428194
3282.27002,3298.659912,3280.689941,3289.290039,3716840000,3289.290039,2020-01-15,"^GSPC",0.00187019697037272,0.00187019697037272
3302.969971,3317.110107,3302.820068,3316.810059,3535080000,3316.810059,2020-01-16,"^GSPC",0.00836655316913504,0.00836655316913504
3323.659912,3329.879883,3318.860107,3329.620117,3698170000,3329.620117,2020-01-17,"^GSPC",0.0038621620690158,0.0038621620690158
3321.030029,3329.790039,3316.610107,3320.790039,4105340000,3320.790039,2020-01-21,"^GSPC",-0.00265197760997304,-0.00265197760997304
3330.02002,3337.77002,3320.040039,3321.75,3619850000,3321.75,2020-01-22,"^GSPC",0.000289076089944329,0.000289076089944329
3315.77002,3326.879883,3301.870117,3325.540039,3764860000,3325.540039,2020-01-23,"^GSPC",0.00114097659366297,0.00114097659366297
3333.100098,3333.179932,3281.530029,3295.469971,3707130000,3295.469971,2020-01-24,"^GSPC",-0.00904216086631215,-0.00904216086631215
3247.159912,3258.850098,3234.5,3243.629883,3823100000,3243.629883,2020-01-27,"^GSPC",-0.0157307116909547,-0.0157307116909547
3255.350098,3285.780029,3253.219971,3276.23999,3526720000,3276.23999,2020-01-28,"^GSPC",0.0100535844644023,0.0100535844644023
3289.459961,3293.469971,3271.889893,3273.399902,3584500000,3273.399902,2020-01-29,"^GSPC",-0.00086687422431464,-0.00086687422431464
3256.449951,3285.909912,3242.800049,3283.659912,3787250000,3283.659912,2020-01-30,"^GSPC",0.0031343588645345,0.0031343588645345
3282.330078,3282.330078,3214.679932,3225.52002,4527830000,3225.52002,2020-01-31,"^GSPC",-0.017705820200055,-0.017705820200055
3235.659912,3268.439941,3235.659912,3248.919922,3757910000,3248.919922,2020-02-03,"^GSPC",0.00725461378472558,0.00725461378472558
3280.610107,3306.919922,3280.610107,3297.590088,3995320000,3297.590088,2020-02-04,"^GSPC",0.0149804141586964,0.0149804141586964
3324.909912,3337.580078,3313.75,3334.689941,4117730000,3334.689941,2020-02-05,"^GSPC",0.0112505957411164,0.0112505957411164
3344.919922,3347.959961,3334.389893,3345.780029,3868370000,3345.780029,2020-02-06,"^GSPC",0.00332567290998997,0.00332567290998997
3335.540039,3341.419922,3322.120117,3327.709961,3730650000,3327.709961,2020-02-07,"^GSPC",-0.00540085356579789,-0.00540085356579789
3318.280029,3352.26001,3317.77002,3352.090088,3450350000,3352.090088,2020-02-10,"^GSPC",0.00732639781883915,0.00732639781883915
3365.870117,3375.629883,3352.719971,3357.75,3760550000,3357.75,2020-02-11,"^GSPC",0.00168847252055127,0.00168847252055127
3370.5,3381.469971,3369.719971,3379.449951,3926380000,3379.449951,2020-02-12,"^GSPC",0.00646264641501015,0.00646264641501015
3365.899902,3385.090088,3360.52002,3373.939941,3498240000,3373.939941,2020-02-13,"^GSPC",-0.00163044580623828,-0.00163044580623828
3378.080078,3380.689941,3366.149902,3380.159912,3398040000,3380.159912,2020-02-14,"^GSPC",0.0018435334086464,0.0018435334086464
3369.040039,3375.01001,3355.610107,3370.290039,3746720000,3370.290039,2020-02-18,"^GSPC",-0.00291994262311701,-0.00291994262311701
3380.389893,3393.52002,3378.830078,3386.149902,3600150000,3386.149902,2020-02-19,"^GSPC",0.00470578579780212,0.00470578579780212
3380.449951,3389.149902,3341.02002,3373.22998,4007320000,3373.22998,2020-02-20,"^GSPC",-0.00381551980093053,-0.00381551980093053
3360.5,3360.76001,3328.449951,3337.75,3899270000,3337.75,2020-02-21,"^GSPC",-0.0105181028896227,-0.0105181028896227
3257.610107,3259.810059,3214.649902,3225.889893,4842960000,3225.889893,2020-02-24,"^GSPC",-0.0335136265448281,-0.0335136265448281
3238.939941,3246.98999,3118.77002,3128.209961,5591510000,3128.209961,2020-02-25,"^GSPC",-0.0302799956724995,-0.0302799956724995
3139.899902,3182.51001,3108.98999,3116.389893,5478110000,3116.389893,2020-02-26,"^GSPC",-0.00377854049036452,-0.00377854049036452
3062.540039,3097.070068,2977.389893,2978.76001,7058840000,2978.76001,2020-02-27,"^GSPC",-0.0441632426382664,-0.0441632426382664
2916.899902,2959.719971,2855.840088,2954.219971,8563850000,2954.219971,2020-02-28,"^GSPC",-0.00823834042273175,-0.00823834042273175
2974.280029,3090.959961,2945.189941,3090.22998,6376400000,3090.22998,2020-03-02,"^GSPC",0.0460392287423204,0.0460392287423204
3096.459961,3136.719971,2976.629883,3003.370117,6355940000,3003.370117,2020-03-03,"^GSPC",-0.028107896034327,-0.028107896034327
3045.75,3130.969971,3034.379883,3130.120117,5035480000,3130.120117,2020-03-04,"^GSPC",0.042202590777126,0.042202590777126
3075.699951,3083.040039,2999.830078,3023.939941,5575550000,3023.939941,2020-03-05,"^GSPC",-0.0339220771188059,-0.0339220771188059
2954.199951,2985.929932,2901.540039,2972.370117,6552140000,2972.370117,2020-03-06,"^GSPC",-0.0170538519303218,-0.0170538519303218
2863.889893,2863.889893,2734.429932,2746.560059,8423050000,2746.560059,2020-03-09,"^GSPC",-0.0759696972824868,-0.0759696972824868
2813.47998,2882.590088,2734,2882.22998,7635960000,2882.22998,2020-03-10,"^GSPC",0.0493963059556748,0.0493963059556748
2825.600098,2825.600098,2707.219971,2741.379883,7374110000,2741.379883,2020-03-11,"^GSPC",-0.0488684449115334,-0.0488684449115334
2630.860107,2660.949951,2478.860107,2480.639893,8829380000,2480.639893,2020-03-12,"^GSPC",-0.095112680886336,-0.095112680886336
2569.98999,2711.330078,2492.370117,2711.02002,8258670000,2711.02002,2020-03-13,"^GSPC",0.0928712497328203,0.0928712497328203
2508.590088,2562.97998,2380.939941,2386.129883,7781540000,2386.129883,2020-03-16,"^GSPC",-0.119840552486956,-0.119840552486956
2425.659912,2553.929932,2367.040039,2529.189941,8358500000,2529.189941,2020-03-17,"^GSPC",0.0599548494904794,0.0599548494904794
2436.5,2453.570068,2280.52002,2398.100098,8755780000,2398.100098,2020-03-18,"^GSPC",-0.0518307624409456,-0.0518307624409456
2393.47998,2466.969971,2319.780029,2409.389893,7946710000,2409.389893,2020-03-19,"^GSPC",0.00470780807248872,0.00470780807248872
2431.939941,2453.01001,2295.560059,2304.919922,9044690000,2304.919922,2020-03-20,"^GSPC",-0.0433595124240856,-0.0433595124240856
2290.709961,2300.72998,2191.860107,2237.399902,7402180000,2237.399902,2020-03-23,"^GSPC",-0.029293868023585,-0.029293868023585
2344.439941,2449.709961,2344.439941,2447.330078,7547350000,2447.330078,2020-03-24,"^GSPC",0.0938277398744607,0.0938277398744607
2457.77002,2571.419922,2407.530029,2475.560059,8285670000,2475.560059,2020-03-25,"^GSPC",0.0115350116658846,0.0115350116658846
2501.290039,2637.01001,2500.719971,2630.070068,7753160000,2630.070068,2020-03-26,"^GSPC",0.0624141629843609,0.0624141629843609
2555.870117,2615.909912,2520.02002,2541.469971,6194330000,2541.469971,2020-03-27,"^GSPC",-0.0336873523173375,-0.0336873523173375
2558.97998,2631.800049,2545.280029,2626.649902,5746220000,2626.649902,2020-03-30,"^GSPC",0.0335160092277165,0.0335160092277165
2614.689941,2641.389893,2571.149902,2584.590088,6568290000,2584.590088,2020-03-31,"^GSPC",-0.0160127217441406,-0.0160127217441406
2498.080078,2522.75,2447.48999,2470.5,5947900000,2470.5,2020-04-01,"^GSPC",-0.0441424303721155,-0.0441424303721155
2458.540039,2533.219971,2455.790039,2526.899902,6454990000,2526.899902,2020-04-02,"^GSPC",0.0228293470957297,0.0228293470957297
2514.919922,2538.179932,2459.959961,2488.649902,6087190000,2488.649902,2020-04-03,"^GSPC",-0.0151371251270087,-0.0151371251270087
2578.280029,2676.850098,2574.570068,2663.679932,6391860000,2663.679932,2020-04-06,"^GSPC",0.0703313189449979,0.0703313189449979
2738.649902,2756.889893,2657.669922,2659.409912,7040720000,2659.409912,2020-04-07,"^GSPC",-0.00160305296019325,-0.00160305296019325
2685,2760.75,2663.300049,2749.97998,5856370000,2749.97998,2020-04-08,"^GSPC",0.0340564527458977,0.0340564527458977
2776.98999,2818.570068,2762.360107,2789.820068,7880140000,2789.820068,2020-04-09,"^GSPC",0.0144874101956189,0.0144874101956189
2782.459961,2782.459961,2721.169922,2761.629883,5274310000,2761.629883,2020-04-13,"^GSPC",-0.0101046606278838,-0.0101046606278838
2805.100098,2851.850098,2805.100098,2846.060059,5567400000,2846.060059,2020-04-14,"^GSPC",0.0305725892233908,0.0305725892233908
2795.639893,2801.879883,2761.540039,2783.360107,5203390000,2783.360107,2020-04-15,"^GSPC",-0.0220304388172435,-0.0220304388172435
2799.340088,2806.51001,2764.320068,2799.550049,5179990000,2799.550049,2020-04-16,"^GSPC",0.00581668967636739,0.00581668967636739
2842.429932,2879.219971,2830.879883,2874.560059,5792140000,2874.560059,2020-04-17,"^GSPC",0.0267935949302973,0.0267935949302973
2845.620117,2868.97998,2820.429932,2823.159912,5220160000,2823.159912,2020-04-20,"^GSPC",-0.0178810482108629,-0.0178810482108629
2784.810059,2785.540039,2727.100098,2736.560059,5075830000,2736.560059,2020-04-21,"^GSPC",-0.0306747955126108,-0.0306747955126108
2787.889893,2815.100098,2775.949951,2799.310059,5049660000,2799.310059,2020-04-22,"^GSPC",0.0229302477004398,0.0229302477004398
2810.419922,2844.899902,2794.26001,2797.800049,5756520000,2797.800049,2020-04-23,"^GSPC",-0.000539422203390871,-0.000539422203390871
2812.639893,2842.709961,2791.76001,2836.73999,5374480000,2836.73999,2020-04-24,"^GSPC",0.0139180571584872,0.0139180571584872
2854.649902,2887.719971,2852.889893,2878.47998,5194260000,2878.47998,2020-04-27,"^GSPC",0.0147140697233941,0.0147140697233941
2909.959961,2921.149902,2860.709961,2863.389893,5672880000,2863.389893,2020-04-28,"^GSPC",-0.00524238038994462,-0.00524238038994462
2918.459961,2954.860107,2912.159912,2939.51001,6620140000,2939.51001,2020-04-29,"^GSPC",0.0265839162127683,0.0265839162127683
2930.909912,2930.909912,2892.469971,2912.429932,6523120000,2912.429932,2020-04-30,"^GSPC",-0.00921244626072903,-0.00921244626072903
2869.090088,2869.090088,2821.610107,2830.709961,4753160000,2830.709961,2020-05-01,"^GSPC",-0.0280590341769636,-0.0280590341769636
2815.01001,2844.23999,2797.850098,2842.73999,4723140000,2842.73999,2020-05-04,"^GSPC",0.0042498274870062,0.0042498274870062
2868.879883,2898.22998,2863.550049,2868.439941,5129590000,2868.439941,2020-05-05,"^GSPC",0.00904055632608181,0.00904055632608181
2883.139893,2891.110107,2847.649902,2848.419922,4861920000,2848.419922,2020-05-06,"^GSPC",-0.00697941020616966,-0.00697941020616966
2878.26001,2901.919922,2876.47998,2881.189941,5164640000,2881.189941,2020-05-07,"^GSPC",0.0115046306013022,0.0115046306013022
2908.830078,2932.159912,2902.879883,2929.800049,4857160000,2929.800049,2020-05-08,"^GSPC",0.0168715388417358,0.0168715388417358
2915.459961,2944.25,2903.439941,2930.189941,4807320000,2930.189941,2020-05-11,"^GSPC",0.000133078023578204,0.000133078023578204
2939.5,2945.820068,2869.590088,2870.120117,5107710000,2870.120117,2020-05-12,"^GSPC",-0.0205003174570656,-0.0205003174570656
2865.860107,2874.139893,2793.149902,2820,6143130000,2820,2020-05-13,"^GSPC",-0.0174627245400405,-0.0174627245400405
2794.540039,2852.800049,2766.639893,2852.5,5641920000,2852.5,2020-05-14,"^GSPC",0.0115248226950355,0.0115248226950355
2829.949951,2865.01001,2816.780029,2863.699951,5477040000,2863.699951,2020-05-15,"^GSPC",0.00392636319018402,0.00392636319018402
2913.860107,2968.090088,2913.860107,2953.909912,6364290000,2953.909912,2020-05-18,"^GSPC",0.0315011916553962,0.0315011916553962
2948.590088,2964.209961,2922.350098,2922.939941,4969330000,2922.939941,2020-05-19,"^GSPC",-0.0104843992953838,-0.0104843992953838
2953.629883,2980.290039,2953.629883,2971.610107,4992970000,2971.610107,2020-05-20,"^GSPC",0.0166511002560485,0.0166511002560485
2969.949951,2978.5,2938.570068,2948.51001,4966940000,2948.51001,2020-05-21,"^GSPC",-0.00777359618800089,-0.00777359618800089
2948.050049,2956.76001,2933.590088,2955.449951,3952800000,2955.449951,2020-05-22,"^GSPC",0.0023537111885199,0.0023537111885199
3004.080078,3021.719971,2988.169922,2991.77002,5837060000,2991.77002,2020-05-26,"^GSPC",0.0122891842535553,0.0122891842535553
3015.649902,3036.25,2969.75,3036.129883,6371230000,3036.129883,2020-05-27,"^GSPC",0.0148272971195829,0.0148272971195829
3046.610107,3068.669922,3023.399902,3029.72998,5402670000,3029.72998,2020-05-28,"^GSPC",-0.0021079147620906,-0.0021079147620906
3025.169922,3049.169922,2998.610107,3044.310059,7275080000,3044.310059,2020-05-29,"^GSPC",0.0048123361145207,0.0048123361145207
3038.780029,3062.179932,3031.540039,3055.72998,4673410000,3055.72998,2020-06-01,"^GSPC",0.00375123452561565,0.00375123452561565
3064.780029,3081.070068,3051.639893,3080.820068,5187230000,3080.820068,2020-06-02,"^GSPC",0.00821083281710644,0.00821083281710644
3098.899902,3130.939941,3098.899902,3122.870117,5989560000,3122.870117,2020-06-03,"^GSPC",0.0136489791912118,0.0136489791912118
3111.560059,3128.909912,3090.409912,3112.350098,6428130000,3112.350098,2020-06-04,"^GSPC",-0.00336870206120077,-0.00336870206120077
3163.840088,3211.719971,3163.840088,3193.929932,8617590000,3193.929932,2020-06-05,"^GSPC",0.0262116508205241,0.0262116508205241
3199.919922,3233.129883,3196,3232.389893,8437380000,3232.389893,2020-06-08,"^GSPC",0.0120415794393827,0.0120415794393827
3213.320068,3222.709961,3193.110107,3207.179932,6382620000,3207.179932,2020-06-09,"^GSPC",-0.00779917084092929,-0.00779917084092929
3213.419922,3223.27002,3181.48999,3190.139893,6570840000,3190.139893,2020-06-10,"^GSPC",-0.00531309105235445,-0.00531309105235445
3123.530029,3123.530029,2999.48999,3002.100098,7018890000,3002.100098,2020-06-11,"^GSPC",-0.0589440592911328,-0.0589440592911328
3071.040039,3088.419922,2984.469971,3041.310059,5832250000,3041.310059,2020-06-12,"^GSPC",0.0130608439825579,0.0130608439825579
2993.76001,3079.76001,2965.659912,3066.590088,5740660000,3066.590088,2020-06-15,"^GSPC",0.00831221694256068,0.00831221694256068
3131,3153.449951,3076.060059,3124.73999,5829240000,3124.73999,2020-06-16,"^GSPC",0.0189623980810312,0.0189623980810312
3136.129883,3141.159912,3108.030029,3113.48999,4549390000,3113.48999,2020-06-17,"^GSPC",-0.00360029955644403,-0.00360029955644403
3101.639893,3120,3093.51001,3115.340088,4429030000,3115.340088,2020-06-18,"^GSPC",0.000594219992979594,0.000594219992979594
3140.290039,3155.530029,3083.110107,3097.73999,8327780000,3097.73999,2020-06-19,"^GSPC",-0.00564949491960565,-0.00564949491960565
3094.419922,3120.919922,3079.389893,3117.860107,4665380000,3117.860107,2020-06-22,"^GSPC",0.00649509547765503,0.00649509547765503
3138.699951,3154.899902,3127.120117,3131.290039,4704830000,3131.290039,2020-06-23,"^GSPC",0.00430741968501036,0.00430741968501036
3114.399902,3115.01001,3032.129883,3050.330078,5587200000,3050.330078,2020-06-24,"^GSPC",-0.0258551459595404,-0.0258551459595404
3046.600098,3086.25,3024.01001,3083.76001,4815420000,3083.76001,2020-06-25,"^GSPC",0.0109594473860739,0.0109594473860739
3073.199951,3073.72998,3004.629883,3009.050049,8098120000,3009.050049,2020-06-26,"^GSPC",-0.0242269050632121,-0.0242269050632121
3018.590088,3053.889893,2999.73999,3053.23999,4462770000,3053.23999,2020-06-29,"^GSPC",0.0146856782972704,0.0146856782972704
3050.199951,3111.51001,3047.830078,3100.290039,4696280000,3100.290039,2020-06-30,"^GSPC",0.0154098757890302,0.0154098757890302
3105.919922,3128.439941,3101.169922,3115.860107,4443130000,3115.860107,2020-07-01,"^GSPC",0.00502213270504925,0.00502213270504925
3143.639893,3165.810059,3124.52002,3130.01001,4190830000,3130.01001,2020-07-02,"^GSPC",0.00454125105559489,0.00454125105559489
3155.290039,3182.590088,3155.290039,3179.719971,4736450000,3179.719971,2020-07-06,"^GSPC",0.0158817258862376,0.0158817258862376
3166.439941,3184.149902,3142.929932,3145.320068,4563700000,3145.320068,2020-07-07,"^GSPC",-0.0108185322335732,-0.0108185322335732
3153.070068,3171.800049,3136.530029,3169.939941,4927700000,3169.939941,2020-07-08,"^GSPC",0.00782746190140671,0.00782746190140671
3176.169922,3179.780029,3115.699951,3152.050049,4829020000,3152.050049,2020-07-09,"^GSPC",-0.00564360597770708,-0.00564360597770708
3152.469971,3186.820068,3136.219971,3185.040039,4515340000,3185.040039,2020-07-10,"^GSPC",0.0104662011983174,0.0104662011983174
3205.080078,3235.320068,3149.429932,3155.219971,4890780000,3155.219971,2020-07-13,"^GSPC",-0.00936254101513978,-0.00936254101513978
3141.110107,3200.949951,3127.659912,3197.52002,4476170000,3197.52002,2020-07-14,"^GSPC",0.0134063708358798,0.0134063708358798
3225.97998,3238.280029,3200.76001,3226.560059,4669760000,3226.560059,2020-07-15,"^GSPC",0.00908205072004531,0.00908205072004531
3208.360107,3220.389893,3198.590088,3215.570068,3961230000,3215.570068,2020-07-16,"^GSPC",-0.00340610148239606,-0.00340610148239606
3224.209961,3233.52002,3205.649902,3224.72998,3993830000,3224.72998,2020-07-17,"^GSPC",0.00284861216092147,0.00284861216092147
3224.290039,3258.610107,3215.159912,3251.840088,3971200000,3251.840088,2020-07-20,"^GSPC",0.0084069389276431,0.0084069389276431
3268.52002,3277.290039,3247.77002,3257.300049,4547960000,3257.300049,2020-07-21,"^GSPC",0.00167903736107711,0.00167903736107711
3254.860107,3279.320068,3253.100098,3276.02002,4255190000,3276.02002,2020-07-22,"^GSPC",0.00574708215957775,0.00574708215957775
3271.639893,3279.98999,3222.659912,3235.659912,4290460000,3235.659912,2020-07-23,"^GSPC",-0.0123198599989019,-0.0123198599989019
3218.580078,3227.26001,3200.050049,3215.629883,3894900000,3215.629883,2020-07-24,"^GSPC",-0.00619039996314674,-0.00619039996314674
3219.840088,3241.429932,3214.25,3239.409912,3963910000,3239.409912,2020-07-27,"^GSPC",0.0073951387022857,0.0073951387022857
3234.27002,3243.719971,3216.169922,3218.439941,4027890000,3218.439941,2020-07-28,"^GSPC",-0.00647339224416132,-0.00647339224416132
3227.219971,3264.73999,3227.219971,3258.439941,4676300000,3258.439941,2020-07-29,"^GSPC",0.0124283816797188,0.0124283816797188
3231.76001,3250.919922,3204.129883,3246.219971,4254010000,3246.219971,2020-07-30,"^GSPC",-0.003750251722071,-0.003750251722071
3270.449951,3272.169922,3220.26001,3271.120117,5117260000,3271.120117,2020-07-31,"^GSPC",0.00767050484022791,0.00767050484022791
3288.26001,3302.72998,3284.530029,3294.610107,4643640000,3294.610107,2020-08-03,"^GSPC",0.00718102336808801,0.00718102336808801
3289.919922,3306.840088,3286.370117,3306.51001,4621670000,3306.51001,2020-08-04,"^GSPC",0.00361193058162379,0.00361193058162379
3317.370117,3330.77002,3317.370117,3327.77002,4732220000,3327.77002,2020-08-05,"^GSPC",0.00642974312362665,0.00642974312362665
3323.169922,3351.030029,3318.139893,3349.159912,4267490000,3349.159912,2020-08-06,"^GSPC",0.00642769538503152,0.00642769538503152
3340.050049,3352.540039,3328.719971,3351.280029,4104860000,3351.280029,2020-08-07,"^GSPC",0.000633029492680626,0.000633029492680626
3356.040039,3363.290039,3335.439941,3360.469971,4318570000,3360.469971,2020-08-10,"^GSPC",0.00274221847188993,0.00274221847188993
3370.340088,3381.01001,3326.439941,3333.689941,5087650000,3333.689941,2020-08-11,"^GSPC",-0.0079691323627662,-0.0079691323627662
3355.459961,3387.889893,3355.459961,3380.350098,3768560000,3380.350098,2020-08-12,"^GSPC",0.0139965497169192,0.0139965497169192
3372.949951,3387.23999,3363.350098,3373.429932,3648810000,3373.429932,2020-08-13,"^GSPC",-0.00204717434566737,-0.00204717434566737
3368.659912,3378.51001,3361.639893,3372.850098,3193400000,3372.850098,2020-08-14,"^GSPC",-0.000171882627381659,-0.000171882627381659
3380.860107,3387.590088,3379.219971,3381.98999,3671290000,3381.98999,2020-08-17,"^GSPC",0.00270984233939719,0.00270984233939719
3387.040039,3395.060059,3370.149902,3389.780029,3881310000,3389.780029,2020-08-18,"^GSPC",0.0023033891356965,0.0023033891356965
3392.51001,3399.540039,3369.659912,3374.850098,3884480000,3374.850098,2020-08-19,"^GSPC",-0.00440439523280944,-0.00440439523280944
3360.47998,3390.800049,3354.689941,3385.51001,3642850000,3385.51001,2020-08-20,"^GSPC",0.00315863273640438,0.00315863273640438
3386.01001,3399.959961,3379.310059,3397.159912,3705420000,3397.159912,2020-08-21,"^GSPC",0.0034411069427025,0.0034411069427025
3418.090088,3432.090088,3413.129883,3431.280029,3728690000,3431.280029,2020-08-24,"^GSPC",0.0100437182481388,0.0100437182481388
3435.949951,3444.209961,3425.840088,3443.620117,3619300000,3443.620117,2020-08-25,"^GSPC",0.00359635118547774,0.00359635118547774
3449.969971,3481.070068,3444.149902,3478.72998,3754360000,3478.72998,2020-08-26,"^GSPC",0.0101956260583664,0.0101956260583664
3485.139893,3501.379883,3468.350098,3484.550049,3929560000,3484.550049,2020-08-27,"^GSPC",0.00167304419528413,0.00167304419528413
3494.689941,3509.22998,3484.320068,3508.01001,3855880000,3508.01001,2020-08-28,"^GSPC",0.00673256537289024,0.00673256537289024
3509.72998,3514.77002,3493.25,3500.310059,4342290000,3500.310059,2020-08-31,"^GSPC",-0.00219496266488706,-0.00219496266488706
3507.439941,3528.030029,3494.600098,3526.649902,4083110000,3526.649902,2020-09-01,"^GSPC",0.00752500280147328,0.00752500280147328
3543.76001,3588.110107,3535.22998,3580.840088,4285190000,3580.840088,2020-09-02,"^GSPC",0.0153659102847912,0.0153659102847912
3564.73999,3564.850098,3427.409912,3455.060059,4898680000,3455.060059,2020-09-03,"^GSPC",-0.0351258436313618,-0.0351258436313618
3453.600098,3479.149902,3349.629883,3426.959961,4431440000,3426.959961,2020-09-04,"^GSPC",-0.0081330273628103,-0.0081330273628103
3371.879883,3379.969971,3329.27002,3331.840088,4665600000,3331.840088,2020-09-08,"^GSPC",-0.0277563420881766,-0.0277563420881766
3369.820068,3424.77002,3366.840088,3398.959961,3920830000,3398.959961,2020-09-09,"^GSPC",0.0201449863220446,0.0201449863220446
3412.560059,3425.550049,3329.25,3339.189941,4192250000,3339.189941,2020-09-10,"^GSPC",-0.0175847967277658,-0.0175847967277658
3352.699951,3368.949951,3310.469971,3340.969971,3704450000,3340.969971,2020-09-11,"^GSPC",0.000533072401226464,0.000533072401226464
3363.560059,3402.929932,3363.560059,3383.540039,3832130000,3383.540039,2020-09-14,"^GSPC",0.0127418289806591,0.0127418289806591
3407.72998,3419.47998,3389.25,3401.199951,4051460000,3401.199951,2020-09-15,"^GSPC",0.00521935954545971,0.00521935954545971
